Count_UID,Count_Timestamp,Property,SKU,Item Name,Department,Counted_Qty,Counted_By,Notes
9c5e6075,11/3/2025 12:23:15,ALG,77231110006,_Auto Fuses_Uk_10 Amp 5 Pack,RV & Camping Supplies,7,ee85b0cc,
d2c8679d,11/3/2025 12:22:59,ALG,51000010315,_Soup_Campbells_Cream of Chicken 10.75oz,Groceries,1,471f5dab,
28453feb,11/3/2025 12:23:40,ALG,14717397360,_Bayonet Elbow Fitting_Camco_Elbow 4 in 1 Adapter,RV & Camping Supplies,1,ee85b0cc,
447442a0,11/3/2025 12:23:33,ALG,51000000118,_Soup_Campbells_Tomato 10.75oz,Groceries Non-Taxable,3,471f5dab,
c71c4293,11/3/2025 12:24:01,ALG,77231031561,_Auto Bulbs_UK_Single Bulb,,5,ee85b0cc,
671fd4b8,11/3/2025 12:24:00,ALG,27000500118,_Spaghetti Sauce_Hunts_Garlic and Herb 24oz,Groceries Non-Taxable,4,471f5dab,
374f81ac,11/3/2025 12:24:42,ALG,77231115001,_Fuses_Uk_15 Amp 5 Fuses,RV & Camping Supplies,1,ee85b0cc,
017876c0,11/3/2025 12:24:55,ALG,77231130004,_Auto Fuses_Uk_30 Amp 5 Pack,RV & Camping Supplies,1,ee85b0cc,
5a2b4450,11/3/2025 12:25:21,ALG,77231110006,_Auto Fuses_Uk_10 Amp 5 Pack,RV & Camping Supplies,7,ee85b0cc,
eee21b8d,11/3/2025 12:24:35,ALG,2025040101,_Sign_Driftless Studios_10x10 Let's Have A Drink,Souvenirs & Gifts,1,471f5dab,
366c8a8d,11/3/2025 12:26:05,ALG,19079246004,_Sewer Gasket_UK_Soft Sewer Gasket,,4,ee85b0cc,
6a4e00ee,11/3/2025 12:26:25,ALG,14717398121,_Rhino WYE Fitting_Camco_ Swivels,RV & Camping Supplies,1,ee85b0cc,
6cba5a17,11/3/2025 12:26:15,ALG,2025040104,_Sign_Driftless Studios_Hexagon LIfe Is Better,Souvenirs & Gifts,1,471f5dab,
883d81ab,11/3/2025 12:26:36,ALG,2025040103,_Sign_Driftless Studios_10x10 What Happens Around The Campfire,Souvenirs & Gifts,1,471f5dab,
82191d9f,11/3/2025 12:27:01,ALG,14717398589,,,2,ee85b0cc,
0376d15b,11/3/2025 12:26:59,ALG,2025040105,_Sign_Driftless Studios_6x6 Sorry For What I Said,Souvenirs & Gifts,1,471f5dab,
efa15612,11/3/2025 12:27:27,ALG,1455237,_Wooden Sign_Open Road_Home of Happy Campers,Souvenirs/Gifts,1,471f5dab,
d7a03d91,11/3/2025 12:28:05,ALG,2025040102,_Sign_Driftless Studios_10x10 Camping Is My Favorite Season,Souvenirs & Gifts,1,471f5dab,
b833ff73,11/3/2025 12:28:46,ALG,8764605011,_Sign_Love and Laughter_Assorted,,1,471f5dab,
69a44590,11/3/2025 12:29:14,ALG,2025040103,_Sign_Driftless Studios_10x10 What Happens Around The Campfire,Souvenirs & Gifts,2,471f5dab,
e844ed48,11/3/2025 12:30:30,ALG,8764605011,_Sign_Love and Laughter_Assorted,Souvenirs/Gifts,1,471f5dab,
faca6df0,11/3/2025 12:31:01,ALG,2025040101,_Sign_Driftless Studios_10x10 Let's Have A Drink,Souvenirs & Gifts,2,471f5dab,
856dfb02,11/3/2025 12:31:41,ALG,2025040105,_Sign_Driftless Studios_6x6 Sorry For What I Said,Souvenirs & Gifts,2,471f5dab,
a7191c22,11/3/2025 12:31:35,HSV,2023112913,_Magnet_Shenandoah Valley Painted_2x3 Rectangle,Souvenirs/Gifts,8,98012455,
fb7c87ba,11/3/2025 12:32:18,ALG,2025040104,_Sign_Driftless Studios_Hexagon LIfe Is Better,Souvenirs & Gifts,2,471f5dab,
cab560c5,11/3/2025 12:32:56,HSV,1277,_Magnet_UK_Adventure,Souvenirs/Gifts,27,98012455,
aa17de6a,11/3/2025 12:33:02,ALG,786311115311,_Fire Starter_Wilcor_Qwick Wick Bucket,RV & Camping Supplies,1,471f5dab,
bef69004,11/3/2025 12:34:01,HSV,2023112908,_Magnet_Shenandoah Valley Polaroid_4x3 Rectangle,Souvenirs/Gifts,9,98012455,
85112f1c,11/3/2025 12:35:34,HSV,118780,"_Magnet_Lantern Press_Virginia, Cardinals in Dogwood tree",Souvenirs/Gifts,8,98012455,
1906c54e,11/3/2025 12:36:22,HSV,V1037,_Magnet_UK_Home Is Where You Park It,Souvenirs/Gifts,39,98012455,
27772db8,11/3/2025 12:37:43,HSV,V5643,_Magnet_UK_Meet Me In The Mountains,Souvenirs/Gifts,13,98012455,
67409101,11/3/2025 12:39:26,HSV,LOGO,_Magnet_UK_HSV Logo Harrisonburg KOA,Souvenirs/Gifts,88,98012455,
2095b80e,11/3/2025 12:42:19,HSV,840136677024,_Magnet_Sincere Surroundings_Trails Are Calling And I Must Go,Souvenirs/Gifts,7,98012455,
1773e2a0,11/3/2025 12:42:09,ALG,2025041001,_Ornament_Pine Designs_Assorted Designs,Souvenirs/Gifts,8,471f5dab,
f1985d8f,11/3/2025 12:43:08,ALG,2025032503,_Magnet_Morris_In My Camping Era,Souvenirs & Gifts,2,471f5dab,
d4068b17,11/3/2025 12:43:02,HSV,2023010601,_Magnet_Morris_If We're Not Camping I'm Not Going Round,Souvenirs/Gifts,16,98012455,
0f4e77d2,11/3/2025 12:43:33,ALG,840136677437,_Magnet_Sincere Surroundings_Burn Off Crazy,Souvenirs & Gifts,2,471f5dab,
b1b3a715,11/3/2025 12:43:59,ALG,840136676461,_Magnet_Sincere Surroundings_Camping Take Naps,Souvenirs & Gifts,2,471f5dab,
b488badd,11/3/2025 12:44:22,ALG,28985967422,_Holding Tank Treatment_UK_Camp A Fresh,,3,ee85b0cc,
672d96c0,11/3/2025 12:44:34,ALG,2025032502,_Magnet_Morris_If Weâ€™re Not Camping Iâ€™m Not Going,Souvenirs & Gifts,11,471f5dab,
6c2ce42a,11/3/2025 12:44:57,ALG,9073777445054,,,2,ee85b0cc,
ed455313,11/3/2025 12:45:15,ALG,52427010384,_Tape_Gorilla_Black 10 Yard,Household,1,ee85b0cc,
ee9930cb,11/3/2025 12:45:07,ALG,2025032505,_Magnet_Morris_Camping Era Wood ALG,Souvenirs & Gifts,11,471f5dab,
72e07e7a,11/3/2025 12:45:29,ALG,820909316138,_Flashlight_Ozark_Mini Blue,,3,ee85b0cc,
5d592c85,11/3/2025 12:45:47,ALG,46500513923,_Raid_Raid_Wasp and Hornet 17.5oz,Household,1,ee85b0cc,
c1f176f3,11/3/2025 12:45:43,ALG,850042202197,_Plush_Punchkins_S'mores Plush,Toys,4,471f5dab,
4462401d,11/3/2025 12:46:03,ALG,71121968371,_Insect Repellant_Cutter_Tick Defense 7.5oz,Sporting Goods,6,ee85b0cc,
86aea38e,11/3/2025 12:46:25,ALG,46500729683,_Insect Repellant_Off_Backyard Family Care 6oz,RV & Camping Supplies,2,ee85b0cc,
b43dbf4b,11/3/2025 12:46:39,ALG,46500729706,_Insect Repellant_Off_Deep Woods 6oz,Health & Beauty Taxable,1,ee85b0cc,
0bfe266b,11/3/2025 12:46:16,ALG,850042202968,_Plush_Punchkins_S'more I'm a Hot Mess Small,Toys,1,471f5dab,
ac1d7409,11/3/2025 12:46:58,ALG,46500753343,_Insect Repellant_Off_Deep Woods Sportsman 4oz,Sporting Goods,1,ee85b0cc,
f8c41f03,11/3/2025 12:47:11,ALG,13700744792,_Ziplock Bags_Hefty_Sliding Quart Set Of 7,Household,2,ee85b0cc,
73ae4572,11/3/2025 12:46:52,ALG,810149070280,_Plush_Punchkins_Muffin Is Possible,Toys,1,471f5dab,
1f945fc3,11/3/2025 12:47:25,ALG,41333224015,_Batteries_Duracell_AAA Pack of 2,RV & Camping Supplies,9,ee85b0cc,
938854c6,11/3/2025 12:47:30,ALG,2025032501,_Mug_Loftipop_16oz Assorted Designs,Souvenirs/Gifts,7,471f5dab,
25333987,11/3/2025 12:47:51,ALG,41333116013,_Batteries_Duracell_9V Single,Household,2,ee85b0cc,
403382c3,11/3/2025 12:48:06,ALG,41333215013,_Batteries_Duracell_AA Pack of 2,Household,2,ee85b0cc,
91f514ac,11/3/2025 12:47:59,ALG,190134060947,_Sign_Primitives by Kathy_Park the camper,Souvenirs/Gifts,1,471f5dab,
9db71534,11/3/2025 12:48:20,ALG,41333213019,_Batteries_Duracell_D Pack of 2,Household,2,ee85b0cc,
3ee2eee0,11/3/2025 12:48:39,ALG,82721407108,_Extension Cord_HDX_12ft,RV & Camping Supplies,1,ee85b0cc,
0cfa53d3,11/3/2025 12:49:00,ALG,75877264008,_Extension Cord_Bright-Way_40ft Green,RV & Camping Supplies,2,ee85b0cc,
eb6cd105,11/3/2025 12:49:20,ALG,72477981144,_Fly Swatter_Pic Wilcor_Assorted Colors,Household,6,ee85b0cc,
0e7c15a3,11/3/2025 12:48:27,ALG,840136685258,_Wood Sign_Sincere Surroundings_Life Better Campfire,Souvenirs & Gifts,1,471f5dab,
dd440f08,11/3/2025 12:50:16,ALG,742693617768,_Elemonate_Walex_Gray Water Deodorizer,RV & Camping Supplies,4,ee85b0cc,
252d941d,11/3/2025 12:51:07,ALG,786311115175,_Fire colors_Wilcor_Campfire Colors,Sporting Goods,46,ee85b0cc,
5b576f68,11/3/2025 12:51:32,ALG,808829060935,_Aluminum Foil_Home Select_ 25 Sq Ft,Household,3,ee85b0cc,
5b6ecef5,11/3/2025 12:50:30,ALG,9781423639657,_Badges_UK_Let's go camping badges,Souvenirs/Gifts,114,471f5dab,
41a0c2c0,11/3/2025 12:51:53,ALG,14717227933,_Water Hose_Camco_50ft,RV & Camping Supplies,1,ee85b0cc,
2bf8a9c0,11/3/2025 12:52:29,ALG,31724850329,"_Water Hose_Wilcor_Aqua Flex Water Hose 5/8"" 25 ft",RV & Camping Supplies,1,ee85b0cc,
7e9f28de,11/3/2025 12:52:45,ALG,12587788349,_Plastic Wrap_Glad_Clingâ€™N Seal_45 Sq. Ft.,Household,2,ee85b0cc,
ab5f24a6,11/3/2025 12:52:14,ALG,TYS00047,_Bracelet_Work Fair Trade/Wilcor_Friendship Bracelets,Souvenirs/Gifts,19,471f5dab,
0d98a866,11/3/2025 12:53:06,ALG,72477981205,_Fly Traps_PIC_Set of 4,Household,4,ee85b0cc,
a2d55e5a,11/3/2025 12:53:32,ALG,842669189616,"_Wood Sign_Sincere Surroundings_I Love You S'more 6""",Souvenirs & Gifts,1,471f5dab,
98907517,11/3/2025 12:53:44,ALG,72477986026,_Fly Ribbon_Raid_4 Pack,Household,1,ee85b0cc,
9b3c9ba5,11/3/2025 12:54:00,ALG,786311202745,_Clothes Dryer_Wilcor_Compact Clothes Dryer 16 Clip,Household,2,ee85b0cc,
3533e25a,11/3/2025 12:54:25,ALG,37000524014,_Fabric Softener_Downy_Liquid 10oz,Household,3,ee85b0cc,
6d98e846,11/3/2025 12:54:54,ALG,860000287807,_Water Filter_UK_Sediment Replacement Filter,,5,ee85b0cc,
7ca9fbf0,11/3/2025 12:55:11,ALG,78742235028,_Paper Towel_Members Mark_Single Roll,Household,2,ee85b0cc,
eaa41c70,11/3/2025 12:55:23,ALG,72613465392,_Laundry Detergent_All_Free and Clear 1 Load,Household,8,ee85b0cc,
4f729304,11/3/2025 12:55:42,ALG,639277751386,_Sewing Kit_Greenbrier_Sewing Kit,Household,1,ee85b0cc,
9ce85ffa,11/3/2025 12:55:55,ALG,72613465439,_Fabric Softener_Snuggle_Set of 2,Household,7,ee85b0cc,
6a7146c7,11/3/2025 12:56:11,ALG,19200791328,_Lysol_Lysol_To Go 1oz,Household,4,ee85b0cc,
e07fb261,11/3/2025 12:56:33,ALG,840139922558,_Paper Bowls_Tzumi_10 Bowls,Household,2,ee85b0cc,
2d7f4844,11/3/2025 12:56:48,ALG,195464521557,_Paper Plates_Greenbrier_10in Pack of 10,Household,1,ee85b0cc,
0c5a91dd,11/3/2025 12:55:59,HSV,MFOD24MAGQ,_Magnet_Morris_Camping Era,Souvenirs/Gifts,7,98012455,
aa7dc825,11/3/2025 12:57:05,ALG,19200791328,_Lysol_Lysol_To Go 1oz,Household,5,ee85b0cc,
5e069db2,11/3/2025 12:58:52,ALG,30772097717,_Unstoppables_Downy_Fresh 1.24oz,Household,3,ee85b0cc,
af85f6df,11/3/2025 12:53:50,ALG,B0B5M5NSHV,_Sticker_Unknown_Wilderness & Nature,Souvenirs/Gifts,215,471f5dab,
26acb17b,11/3/2025 12:59:27,ALG,87052730574,"_Plastic Spoon, Knife and Fork_Wilcor_24 Pieces",RV & Camping Supplies,4,ee85b0cc,
a9045122,11/3/2025 12:59:46,ALG,44600016658,_Clorox Wipes_Clorox_To Go Pack of 9,Household,6,ee85b0cc,
86b032ed,11/3/2025 13:00:07,ALG,840139921452,plastic_cups,Food Service,3,ee85b0cc,
a95df515,11/3/2025 13:01:09,ALG,QwickWickSingle,_Fire Starter_Wilcor_Qwick Wick Singles,RV & Camping Supplies,48,471f5dab,
483533fb,11/3/2025 13:01:32,ALG,2025040802,_Mug_Avery Lane Gifts_Allegheny I-80 Bigfoot,Souvenirs & Gifts,8,471f5dab,
a42fe7df,11/3/2025 13:04:13,ALG,44567891,,,1,471f5dab,
66b32800,11/3/2025 13:04:37,ALG,786311115953,"_Table Cover_Wilcor_Patriotic 52"" x 84""",Household,3,ee85b0cc,
f29363e7,11/3/2025 13:05:16,ALG,19319765814,_Birthday Candles_Celebrate_12 Piece,Household,3,ee85b0cc,
73d27566,11/3/2025 13:00:10,HSV,2023011009,_Sticker_UK_Random,Souvenirs/Gifts,274,98012455,
1d69316f,11/3/2025 13:04:39,ALG,44224012807,_Anti-Itch Cream_After Bite_Kids 0.7oz,Health & Beauty Taxable,2,471f5dab,
e22250bd,11/3/2025 13:07:04,ALG,73954122548,"_Plastic Spoon, Knife and Fork_Wilcor_24 Pieces",Household,3,ee85b0cc,
fd32de0f,11/3/2025 13:06:50,ALG,604947361332,_Burger Master_Lucky Jack_Burger Press,RV & Camping Supplies,2,471f5dab,
3763b9d8,11/3/2025 13:07:31,ALG,742120122124,_Grill Liner_UK_Disposable Liner,,2,ee85b0cc,
b4f3531f,11/3/2025 13:07:50,ALG,43807416322,_Lighter Fluid_Expert Grill_32oz,RV & Camping Supplies,1,ee85b0cc,
fe560bd6,11/3/2025 13:08:04,ALG,16800510335,_Charcoal_Expert Grill_6lbs,RV & Camping Supplies,2,ee85b0cc,
5de69174,11/3/2025 13:07:40,ALG,610877585441,_Axe Multi-Tool_Trixie & MIlo_Emergency Tool,RV & Camping Supplies,3,471f5dab,
d2b4f06d,11/3/2025 13:07:04,HSV,PP302,_Post card_Lionheart_Virginia,Souvenirs/Gifts,23,98012455,
a7a785d3,11/3/2025 13:08:18,ALG,786311116936,_Cutting Board_Wilcor_7 1/2 x 11 1/2,Household,5,ee85b0cc,
d7c0ee78,11/3/2025 13:08:32,ALG,610877585168,_BBQ Multi Tool_Trixie & MIlo_5 in 1,RV & Camping Supplies,4,471f5dab,
f1acd815,11/3/2025 13:08:36,ALG,808829060263,_Trash Bags_Home Select_Black 33 Gallons Set Of 7,Household,5,ee85b0cc,
18eaf8ed,11/3/2025 13:08:36,HSV,PP402,_Post Card_Faire_Shenandoah National Park_,Souvenirs/Gifts,1,98012455,
a787c9d1,11/3/2025 13:08:53,ALG,731015250363,Double Sided Scrub Brush,Household,3,ee85b0cc,
fc64765a,11/3/2025 13:09:15,ALG,786311116035,"_Table Cover_Wilcor_Smore Fun 52"" x 84""",Household,1,ee85b0cc,
051a7a5f,11/3/2025 13:09:29,ALG,195464360781,_Scissors_Cooking Concepts_Heavy Weight Kitchen Shears,Household,2,ee85b0cc,
feab32fe,11/3/2025 13:09:46,ALG,639277870018,_Steak Knives_Royal Norfolk_Set of 4,Household,2,ee85b0cc,
80a7c693,11/3/2025 13:10:07,ALG,195464137499,_Peeler_McCormick_Peeler,Household,2,ee85b0cc,
475b2fa6,11/3/2025 13:08:49,ALG,2025040102,_Sign_Driftless Studios_10x10 Camping Is My Favorite Season,Souvenirs & Gifts,2,471f5dab,
48ac1718,11/3/2025 13:10:22,ALG,2025040111,_Cast Iron Chainmail_UK_Single with Silicone,Household,2,ee85b0cc,
3d287dab,11/3/2025 13:10:38,ALG,2025040111,_Cast Iron Chainmail_UK_Single with Silicone,Household,1,ee85b0cc,
bfd44dcc,11/3/2025 13:10:24,ALG,197605017073,_Wood Sign_Sincere Surroundings_Camping 5 Stars Navy,Souvenirs & Gifts,1,471f5dab,
43da33f7,11/3/2025 13:10:52,ALG,639277798992,_Sponge_Scrub Buddies_Set of 2 Kitchen Sponges,Household,1,ee85b0cc,
6170a0e3,11/3/2025 13:10:51,ALG,842669119767,_Ornament_Sincere Surroundings_This Camper Runs,Souvenirs/Gifts,1,471f5dab,
b61cbc0e,11/3/2025 13:11:13,ALG,33789183046,_Coffee Perculator_Ozark Trail_10 Cup,Household,1,ee85b0cc,
96b7878e,11/3/2025 13:11:05,ALG,840136683711,_Wood Sign_Sincere Surroundings_Camping Fortune,Souvenirs/Gifts,1,471f5dab,
bbbb7b69,11/3/2025 13:11:31,ALG,639277469755,"_Aluminum Pans_UK_5x8"" Set of 2",Household,2,ee85b0cc,
a21ba2f1,11/3/2025 13:11:48,ALG,639277343406,_Cake Pan_Uk_Aluminum Pan,Household,2,ee85b0cc,
dc6bb003,11/3/2025 13:11:29,ALG,24682005016,_Pint_Hersheys_Vanilla,Groceries Taxable,2,471f5dab,
f5e2917f,11/3/2025 13:12:02,ALG,731015174300,_Storage Containers_UK_2 pack,Household,2,ee85b0cc,
4621439d,11/3/2025 13:11:58,ALG,24682005054,_Pint_Hersheys_Cookie and Cream,Groceries Taxable,1,471f5dab,
25dc38fb,11/3/2025 13:12:16,ALG,731015174300,_Storage Containers_UK_2 pack,Household,1,ee85b0cc,
6729b51b,11/3/2025 13:12:33,ALG,786311115311,_Fire Starter_Wilcor_Qwick Wick Bucket,RV & Camping Supplies,1,ee85b0cc,
454a6066,11/3/2025 13:12:26,ALG,24682313333,_Sundae Cup_Hersheys_Chocolate Syrup,Groceries Taxable,1,471f5dab,
21904f12,11/3/2025 13:13:46,ALG,2444668882313340,,,1,471f5dab,
e0dfb37d,11/3/2025 13:14:02,ALG,24682312671,_Sundae Cup_Hersheys_Cookies & Cream,Ice Cream,1,471f5dab,
cec413c0,11/3/2025 13:14:18,ALG,786311204336,Can Opener_Wilcor_Can & Bottle Opener,Household,1,ee85b0cc,
819a6dfe,11/3/2025 13:14:41,ALG,639277379139,_Tongs_Cooking Concepts_Deluxe Barbecue Tongs,Household,2,ee85b0cc,
9f482f2c,11/3/2025 13:14:29,ALG,24682313364,_Sundae Cup_Hersheys_Dulce de Leche,Groceries Taxable,1,471f5dab,
ba5bb809,11/3/2025 13:14:58,ALG,192598499509,_Tongs_Cook With Color_Silicone Locking Set of 2,Household,1,ee85b0cc,
1b695d08,11/3/2025 13:15:00,ALG,24682312688,_Sundae Cup_Hershey_Cotton Candy,Groceries Taxable,1,471f5dab,
ba1386a7,11/3/2025 13:15:12,ALG,30772121832,_Dishsoap_Dawn_6OZ,Household,3,ee85b0cc,
0a5ff4e2,11/3/2025 13:15:17,ALG,24682313029,_Ice Cream Cone_Hersheys_P-Nutty,Groceries Taxable,2,471f5dab,
55f54098,11/3/2025 13:15:25,ALG,731015272358,_Kitchen Utensils_Handy Helpers_5 Piece,Household,4,ee85b0cc,
b9d7af17,11/3/2025 13:10:59,HSV,2023120102,_Post Card_Shenandoah Valley Polaroid_4x6,Souvenirs/Gifts,19,98012455,
e4dd48bb,11/3/2025 13:15:42,ALG,24682313128,_Ice Cream Cone_Hersheys_Incredible,Groceries Taxable,2,471f5dab,
19f57add,11/3/2025 13:16:03,ALG,47677482487,_Ice cream Bar_Hersheys_Snickers,Groceries Taxable,2,471f5dab,
4e7c276e,11/3/2025 13:16:17,ALG,190134061388,Camping Rules Kitchen Towel,Souvenirs/Gifts,4,ee85b0cc,
f7a93daa,11/3/2025 13:16:20,ALG,47677474208,_Ice Cream Bar_Hersheys_Twix,Groceries Taxable,1,471f5dab,
cf90c6d6,11/3/2025 13:16:37,ALG,190134099626,Where the herd Kitchen Towel,Souvenirs/Gifts,2,ee85b0cc,
7cf8c7bf,11/3/2025 13:16:39,ALG,24682311131,_Popsicle_Hersheys__Blue Raspberry,Ice Cream,2,471f5dab,
ca8d94c8,11/3/2025 13:16:56,ALG,24682311117,_Popsicle_Hersheys_Very Cherry,Groceries Taxable,2,471f5dab,
87463ac7,11/3/2025 13:17:22,ALG,24682313050,_Ice Cream Cone_Hersheys_Moose Tracks,Groceries Taxable,2,471f5dab,
50d6303e,11/3/2025 13:16:56,HSV,2023120103,_Post Card_Shenandoah Valley Painting_4x6,Souvenirs/Gifts,18,98012455,
2721ccde,11/3/2025 13:17:39,ALG,24682312909,_Ice Cream Sandwich_Hershey_Polar Bear Brownie Batter,Groceries Taxable,1,471f5dab,
01e98c08,11/3/2025 13:17:53,ALG,24682400019,_Popsicle_Hersheys_Wild Monster Melon Pushup,Groceries Taxable,2,471f5dab,
fd01d64c,11/3/2025 13:17:47,HSV,802285161342,_Post Card_Shenandoah National Park Tunnel,Souvenirs/Gifts,1,98012455,
68cfffe3,11/3/2025 13:18:38,HSV,2023120111,_Post Card_KOA HSV Collage_4x6,Souvenirs/Gifts,30,98012455,
3a4a895e,11/3/2025 13:19:52,HSV,91657424714,_Postcard_Various,Books & Magazines,23,98012455,
5a8112e7,11/3/2025 13:18:08,ALG,2023032501,_Table Clamps_Dandat_Individual,Household,43,471f5dab,
1e91c621,11/3/2025 13:23:23,ALG,2025032506,Adult Long Sleeve Tee_Earth Sun Moon_Assorted Styles,Apparel,7,471f5dab,
e1b1391f,11/3/2025 13:25:17,ALG,237T07N07,_Youth Tee_Earth Sun Moon_S'more Tester Chocolate,Apparel,3,471f5dab,
3a3b8d11,11/3/2025 13:25:26,ALG,2025041105,_Youth_Tee_Pecora_Allegheny Logo,,32,ee85b0cc,
ae82b3f1,11/3/2025 13:25:43,ALG,2025032301,Adult Tee_Earth Sun Moon_Assorted SM-3XL,Apparel,13,471f5dab,
1bf076e9,11/3/2025 13:28:09,ALG,2023011002,_Adult Tee_Pecora_Camp S'More Worry Less UDRG SM_XL,Apparel,8,471f5dab,
efd489ca,11/3/2025 13:28:47,ALG,2025032301,Adult Tee_Earth Sun Moon_Assorted SM-3XL,Apparel,11,471f5dab,
5cd21dfa,11/3/2025 13:29:12,ALG,2025032301,Adult Tee_Earth Sun Moon_Assorted SM-3XL,Apparel,18,471f5dab,
34ffffd3,11/3/2025 13:29:48,ALG,2025032507,Adult Hoodie_Earth Sun Moon_Assorted Styles,Apparel,10,471f5dab,
5258fabe,11/3/2025 13:30:18,ALG,2025032507,Adult Hoodie_Earth Sun Moon_Assorted Styles,Apparel,12,471f5dab,
dc5c3f35,11/3/2025 13:31:01,ALG,2025032301,Adult Tee_Earth Sun Moon_Assorted SM-3XL,Apparel,10,471f5dab,
49c66f15,11/3/2025 13:31:35,ALG,2025041104,_Adult Hoodie_Pecora_Camping Allegheny Logo Tie Dye SM-XL,Apparel,10,471f5dab,
f0c4a3b3,11/3/2025 13:33:30,HSV,749717007680,_Map_uk_Virginia map & guide,Books & Games,2,98012455,
9c82a165,11/3/2025 13:33:25,ALG,2025041103,_Adult Hoodie_Pecora_Allegheny Logo SM_XL,Apparel,16,471f5dab,
c77c4181,11/3/2025 13:34:05,HSV,813115010525,_Sticker_UK_Virginia is for Lovers Bumper Sticker,Souvenirs/Gifts,41,98012455,
293853de,11/3/2025 13:35:42,HSV,2023010609,_Metal Sign_Lantern Press_Shenandoah National Park Beautiful Fall Bears,Souvenirs/Gifts,1,98012455,
bbfcfaf8,11/3/2025 13:35:18,ALG,2025041102,_Adult Crewneck_Pecora_Allegheny Logo SM_XL,Apparel,33,471f5dab,
f7a766fd,11/3/2025 13:40:43,ALG,14717400435,_Water Filter_Camco_In Line Water Filter,RV & Camping Supplies,2,471f5dab,
101616c1,11/3/2025 13:42:48,ALG,70612172365,_Tire Shine_Armor All_4oz,RV & Camping Supplies,3,471f5dab,
ea10ce90,11/3/2025 13:53:37,ALG,14717398589,_Sewer Fitting_Rhino_90 Degree Fitting,,2,471f5dab,
ca60c3a4,11/3/2025 14:00:43,HSV,2023112926,_Keychain_HSV Cute Smiling S'more_2x3 Die Cut,Souvenirs/Gifts,1,98012455,
85d3d157,11/3/2025 14:02:11,ALG,430002019302,_Hose Shut Off_Belstrom_Straight Blue Shutoff,RV & Camping Supplies,2,471f5dab,
a3578afe,11/3/2025 14:03:08,ALG,aqua,_Holding Tank Treatment_Aquamax_8oz,RV & Camping Supplies,11,471f5dab,
3a71e553,11/3/2025 14:01:38,HSV,69,_Keychain_May the forest_Shenandoah valley keychain,,13,98012455,
73c56ab8,11/3/2025 14:11:53,ALG,681131175289,_wheel chock_Hyper Tough_,RV & Camping Supplies,4,471f5dab,
e4003b95,11/3/2025 14:15:38,ALG,56389013506,_waterproof pouch_Coghlans_,RV & Camping Supplies,3,471f5dab,
e580f105,11/3/2025 14:17:15,ALG,786311405948,_Swim Pants_Wilcor_3 Pack Size 3-4,Swim Supplies,3,471f5dab,
da7c68cb,11/3/2025 14:15:51,HSV,169,_Bottle Opener_Uk_Leatherette Rectangle Bottle Opener,,8,98012455,
d77efafe,11/3/2025 14:17:44,ALG,786311405986,_Swim Pants_Wilcor_3 Pack Size 5,Swim Supplies,2,471f5dab,
fd2a0579,11/3/2025 14:18:51,ALG,14717115636,_Water Heater Rod_Wilcor_RV 9.5in Anode Rod,RV & Camping Supplies,1,471f5dab,
eba40fe1,11/3/2025 14:18:08,HSV,195002466920,_Bracelet_Faithworks_Grace upon Grace Snap,,4,98012455,
97a48a85,11/3/2025 14:19:52,HSV,2025031101,_Earrings_Nine Mile Creative_Assorted,Souvenirs/Gifts,4,98012455,
61e8f811,11/3/2025 14:20:23,HSV,612978563427,_Necklace_Kerusso_I've got that Joy,Souvenirs/Gifts,4,98012455,
faaec5c7,11/3/2025 14:21:13,ALG,14717398121,_Rhino WYE Fitting_Camco_ Swivels,RV & Camping Supplies,1,471f5dab,
f0c6db01,11/3/2025 14:20:48,HSV,612978563496,_Necklace_Grace & Truth_love never fails,,2,98012455,
96190971,11/3/2025 14:22:30,ALG,193355278306,_Paw Prints water bottle_Tervis_40oz.,Souvenirs & Gifts,1,471f5dab,
9bb174e3,11/3/2025 14:22:55,HSV,612978563434,_Necklace_Kerusso_Faith can move mountains,Souvenirs/Gifts,1,98012455,
9f7b6da5,11/3/2025 14:23:13,HSV,2023010607,_Earrings_Kinsal Creative_Assorted Styles,Apparel,15,98012455,
734be172,11/3/2025 14:23:40,HSV,786311823162,_Bracelet_ Wilcor_Frienship bracelets,,1,98012455,
0d22633d,11/3/2025 14:26:26,ALG,47708537148,_Fishing hooks_Eagle Claw_,Sporting Goods,3,471f5dab,
a3eb95c2,11/3/2025 14:26:38,HSV,9876543,_Bracelet_Wilcor_Cats eye fortune anklet,,19,98012455,
e5807ab1,11/3/2025 14:28:33,HSV,195002410251,_Bracelets_Threads Of Faith_Silicone Made To Worship Set of 4,Souvenirs/Gifts,1,98012455,
bb47fc49,11/3/2025 14:29:39,ALG,45063408608,_Fishing bobber_Comal Tackel_,,2,471f5dab,
c0c65d09,11/3/2025 14:29:12,HSV,TYS00047,_Bracelet_Work Fair Trade/Wilcor_Friendship Bracelets,Souvenirs/Gifts,37,98012455,
c9ec334a,11/3/2025 14:30:07,ALG,2025041101,_Adult Tee_Pecora_Allegheny Logo SM-XL,Apparel,61,ee85b0cc,
49393bf8,11/3/2025 14:30:21,HSV,2023022102,_Paracord Bracelet_Yount_Survivalist Assorted Colors,Souvenirs/Gifts,8,98012455,
